thread_id,root_id,start_created_at,num_tweets,max_favorites,max_retweets,has_external_dependency,has_external_reply,has_external_quote,sample_text
1510838478606458881,1510838478606458881,Mon Apr 04 04:35:37 +0000 2022,8,92,4,0,0,0,Witnessing my 18-year old cat aging (at like 6x human rate) from 2004 kittenhood to what is now definitely mildly sen...
697630166009274369,697630166009274369,Thu Feb 11 03:56:07 +0000 2016,7,21,9,0,0,0,The idea of a public "record" that you're "on" or "off" and "newspapers of record" is obsolete. Instead  you're eithe...
697181442380402692,697181442380402692,Tue Feb 09 22:13:03 +0000 2016,9,88,34,0,0,0,Working a lot with very successful people over last 5 years I've noticed only 1 big diff in how they operate  not 7  ...
697169738695180289,697169738695180289,Tue Feb 09 21:26:33 +0000 2016,4,17,7,0,0,0,Not being unhappy is not the thing same as being happy. Getting rid of unhappiness is not the same as bringing in hap...
697157227451318273,697157227451318273,Tue Feb 09 20:36:50 +0000 2016,14,23,9,0,0,0,As you age  revenues and costs of life both go up. Amounts that seem life-changing at 18-22 seem like they'd barely c...
693866612869304320,693866612869304320,Sun Jan 31 18:41:06 +0000 2016,4,8,0,0,0,0,How Intellectuals Create a Public https://t.co/YG5aF5vdBj ...@CoreyRobin makes a better progressivism 2.0 case than m...
1586958714686218244,1586958714686218244,Mon Oct 31 05:50:16 +0000 2022,23,77,7,0,0,0,Great the new UX is “dirty laundry room” https://t.co/r6aI7uERmZ
693579592993353728,693579592993353728,Sat Jan 30 23:40:35 +0000 2016,8,26,1,0,0,0,After a month  I have to say iPad pro plus Pencil is a life changer comparable to the first computer I played with in...
692437172733906944,692437172733906944,Wed Jan 27 20:01:01 +0000 2016,4,16,4,0,0,0,The way you go from time-rich to time-poor is by first losing *control* of time through schedule turbulence  not "lam...
1510687648075030529,1510687648075030529,Sun Apr 03 18:36:17 +0000 2022,12,43,3,0,0,0,Thinking about how the area of identity signaling mechanisms has shrunk while the information you try to communicate ...
690940869747220480,690940869747220480,Sat Jan 23 16:55:15 +0000 2016,10,13,6,0,0,0,1/ In researching #breakingsmart  I concluded security is Achilles heel of pragmatic-Promethean rough consensus and r...
1510480068920836097,1510480068920836097,Sun Apr 03 04:51:26 +0000 2022,5,53,11,0,0,0,A fun sci-fi premise would be a city-state future with corrupt city machines like Tammany Hall but run as DAOs. Taman...
1510447965399179268,1510447965399179268,Sun Apr 03 02:43:52 +0000 2022,6,47,2,0,0,0,Ate a large handful of lettuce  a whole carrot  and a handful of raw green beans for dinner because I overate without...
687138545027293185,687138545027293185,Wed Jan 13 05:06:10 +0000 2016,4,40,18,0,0,0,You have to be either young with nothing to lose  or rich with nothing left to prove  to enjoy luxury of working pure...
1510360579986272256,1510360579986272256,Sat Apr 02 20:56:38 +0000 2022,6,34,3,0,0,0,What smaller ticket universal items (ie not cars or homes) would you include in a basket of 5 goods or services (not ...
1510388598981287937,1510388598981287937,Sat Apr 02 22:47:58 +0000 2022,4,14,0,0,0,0,I’m signaling here https://t.co/yjpUew8kNZ
1510339889929207809,1510339889929207809,Sat Apr 02 19:34:25 +0000 2022,8,13,1,0,0,0,Is the divide between fields that must market themselves to other fields  and ones that don’t need to  the same as th...
684550124400291840,684550124400291840,Wed Jan 06 01:40:42 +0000 2016,4,10,4,0,0,0,A opposition does not imply equality. For eg. "nonlinear systems" covers so much more than "linear" that latter is of...
684534496301981697,684534496301981697,Wed Jan 06 00:38:36 +0000 2016,4,22,10,0,0,0,Sign of tech illiteracy: hollywood "nerd" characters who can apparently do everything from crack passwords to sequenc...
1510299963724427264,1510299963724427264,Sat Apr 02 16:55:46 +0000 2022,22,189,14,0,0,0,AI is now good enough that the residual problems don’t look like AI problems but embodiment problems. They seem to ex...
684083293667459072,684083293667459072,Mon Jan 04 18:45:41 +0000 2016,23,23,9,0,0,0,1/ 90% of middle-management problems aren't so much make-work/bullshit as they are impossible problems
1510133559310237699,1510133559310237699,Sat Apr 02 05:54:32 +0000 2022,6,110,5,0,0,0,If you don’t solve interesting problems  boring problems will solve you. When a boring problem solves you  you turn i...
682995838977622016,682995838977622016,Fri Jan 01 18:44:32 +0000 2016,12,21,6,0,0,0,1/ Animated GIFs have far more potential than people realize  consider the potential for instruction manuals https://...
681881899053232128,681881899053232128,Tue Dec 29 16:58:08 +0000 2015,21,23,11,0,0,0,1/ "Lean" is rarely about efficiency. It is usu code for cost cutting by increasing invisible risk without lowering v...
1510112263117545475,1510112263117545475,Sat Apr 02 04:29:54 +0000 2022,7,38,0,0,0,0,Potentially eyeing Chicago if this housing market stays ridiculous 👀  Primary target Seattle area increasingly lookin...
681532855802040320,681532855802040320,Mon Dec 28 17:51:09 +0000 2015,5,0,0,1,1,0,@froscixp @GabrielDuquette if it helps  the "ribbonfarm code"  is bug  not feature  result of exploring w/o attn to a...
1510029796075397120,1510029796075397120,Fri Apr 01 23:02:13 +0000 2022,10,15,1,0,0,0,I keep seeing new Neom ads for something called Trojena. I guess it’s the third element in the imaginarium after The ...
679378303946326016,679378303946326016,Tue Dec 22 19:09:44 +0000 2015,5,8,2,0,0,0,Adding "values" to capitalism is exactly the wrong way to evolve it into something better. What you want is to add no...
679371441150660608,679371441150660608,Tue Dec 22 18:42:28 +0000 2015,4,7,4,0,0,0,Things like the NYT debt predation thing happen because both Right and Left are intellectually bankrupt....
679351665334423552,679351665334423552,Tue Dec 22 17:23:53 +0000 2015,6,8,7,0,0,0,This looks like debt peonage in spirit  if not letter https://t.co/W5t0XnLCgm
678725266777112576,678725266777112576,Sun Dec 20 23:54:48 +0000 2015,4,8,3,0,0,0,Poll: The foundation of your inner monologue is...
678677107199729664,678677107199729664,Sun Dec 20 20:43:26 +0000 2015,5,8,0,0,0,0,I've been exploring links about sensory information processing diffs among predators  scavengers  foragers  prey all ...
678651808068198400,678651808068198400,Sun Dec 20 19:02:54 +0000 2015,17,14,1,0,0,0,1/ The right time to ask sanity-check questions about node n on  a thought trail is when you've already explored tree...
677264574568091648,677264574568091648,Wed Dec 16 23:10:32 +0000 2015,5,21,6,0,0,0,I went to school in not-Boston. I did my few years of tech work in not-Silicon Valley. I've done/do all my writing in...
676113624469925889,676113624469925889,Sun Dec 13 18:57:04 +0000 2015,12,27,8,0,0,0,Big Data: when it is cheaper to store data than to decide what to do with it. Big Bullshit: when it is easier to spre...
675499509099585536,675499509099585536,Sat Dec 12 02:16:47 +0000 2015,8,12,9,0,0,0,When Trump-like figures get a lot of support in the developing world  I can pretend it's just a sign of pre-modern  i...
1509039266025783300,1509039266025783300,Wed Mar 30 05:26:12 +0000 2022,8,33,2,0,0,0,If you assume the average span of control in the world is 7  the hierarchy of the world would have ~12 levels 🤔
672507986691035137,672507986691035137,Thu Dec 03 20:09:33 +0000 2015,4,4,0,1,1,0,@The_Lagrangian @sarahdoingthing +1 to that. Some of the response is ritual. Obama is calling out the reaction formul...
672119969933492224,672119969933492224,Wed Dec 02 18:27:42 +0000 2015,12,49,17,0,0,0,There's almost nothing I want to buy that costs between "iPad pro" and "mansion with no mortgage." This is why middle...
671049049898795009,671049049898795009,Sun Nov 29 19:32:15 +0000 2015,4,14,5,0,0,0,Danger of learning solely from institutionalized bodies of knowledge is that at some point you'll imprint on the inst...
1508609976385777667,1508609976385777667,Tue Mar 29 01:00:21 +0000 2022,7,50,4,0,0,0,What would software for analog computing look like? I don’t mean low level like potentiometer knobs. That’s like mach...
669648378175733760,669648378175733760,Wed Nov 25 22:46:29 +0000 2015,4,8,2,0,0,0,High-cost engineering (==low-cost product) tends to create lower-hackability/bricolage-potential products. True or fa...
669430331523645440,669430331523645440,Wed Nov 25 08:20:03 +0000 2015,5,18,10,0,0,0,Mulling 3 cases: prohibition on ronin serving new masters  SV no-poaching collusion scam  H1b portability history. Fr...
1508147225729273856,1508147225729273856,Sun Mar 27 18:21:33 +0000 2022,20,359,57,0,0,0,The expert’s trilemma   Express doubt you feel and get lynched now  Express certainty you don’t feel  turn out wrong ...
1507951869804523529,1507951869804523529,Sun Mar 27 05:25:16 +0000 2022,7,61,3,0,0,0,The engineering analogue to Fermi estimation (quick and dirty science) should be called Dyson fabrication  after Free...
664953054123327490,664953054123327490,Thu Nov 12 23:48:56 +0000 2015,6,6,2,0,0,0,0/ Prediction poll-storm of five predictions
664145507170693120,664145507170693120,Tue Nov 10 18:20:02 +0000 2015,5,2,0,1,1,0,@sarahdoingthing yay!
1586878099609690112,1586878099609690112,Mon Oct 31 00:29:56 +0000 2022,12,124,12,0,0,0,Large AI models should be called memory creatures
1507875734877921282,1507875734877921282,Sun Mar 27 00:22:44 +0000 2022,7,153,14,0,0,0,Just had a thought. The Western strategy of publishing credible intelligence leading up to the war  sharply limiting ...
1507795555774197761,1507795555774197761,Sat Mar 26 19:04:08 +0000 2022,13,178,9,0,0,0,If you knew you were going to live forever  what would you do today?  Opposite of the more familiar thought experimen...
659425269229355012,659425269229355012,Wed Oct 28 17:43:30 +0000 2015,12,62,33,0,0,0,A sincere belief in the plausibility of large-scale (n&gt;150  Dunbar's number say) secrecy is the main clueless trai...
1507810276753567751,1507810276753567751,Sat Mar 26 20:02:38 +0000 2022,14,55,12,0,0,0,The optimization will continue until morale improves
655913909086384128,655913909086384128,Mon Oct 19 01:10:36 +0000 2015,20,14,2,0,0,0,1/ Manifesto: beliefs you treat as self-evident  and ideally bury in subconscious as habits of mind.
655843614887538691,655843614887538691,Sun Oct 18 20:31:17 +0000 2015,5,1,0,1,1,0,@GabrielDuquette @thesublemon A paramecium might have only 2 affective responses: approach  retreat. But universe it ...
655837082124849152,655837082124849152,Sun Oct 18 20:05:19 +0000 2015,6,0,0,1,1,0,@thesublemon @GabrielDuquette I am actually serious. This sort of thing breaks taste absolutism the way Michelson-Mor...
1507749102410354689,1507749102410354689,Sat Mar 26 15:59:33 +0000 2022,4,29,2,0,0,0,Yes but 1% as grounded in meaningful real concerns https://t.co/qIaU5soal9
649285703667462144,649285703667462144,Wed Sep 30 18:12:29 +0000 2015,13,10,8,0,0,0,1/ When a system in homeostatic or autopoeitic equilibrium gets destabilized  its effective dimensionality increases.
648996165875335168,648996165875335168,Tue Sep 29 23:01:58 +0000 2015,11,6,4,0,0,0,0/ Top ten signs of utopian thinking  counting in reverse
648251589254246400,648251589254246400,Sun Sep 27 21:43:17 +0000 2015,4,6,2,0,0,0,1/ Sense of security: whatever helps you sleep at night.
648239263763447808,648239263763447808,Sun Sep 27 20:54:18 +0000 2015,4,17,8,0,0,0,A false sense of security  when punctured  turns into a false sense of crisis. The bipolar disorder of finite-game Ut...
1507222946602840069,1507222946602840069,Fri Mar 25 05:08:47 +0000 2022,5,131,4,0,0,0,Rewatching Seinfeld. Struck by how many real sandwiches they eat. Nobody seems to eat sandwiches anymore.
646385731661897728,646385731661897728,Tue Sep 22 18:09:02 +0000 2015,4,1,0,1,1,0,.@thinkpanzer I find it highly suspicious when "good UX" so obviously favors a business model. The filesystem metapho...
646350896792666112,646350896792666112,Tue Sep 22 15:50:37 +0000 2015,4,9,4,0,0,0,Only recently learned of fascinating survivorship bias story of WWII bombers. Any analogous stories? http://t.co/rOID...
645986644361785344,645986644361785344,Mon Sep 21 15:43:12 +0000 2015,15,14,5,0,0,0,1/ Consider: Armchair index = median num of curation layers between you and raw news. Twitter=0  new media=1  Google=...
1507085403404189706,1507085403404189706,Thu Mar 24 20:02:15 +0000 2022,10,64,3,0,0,0,Top 5 cost (or value) functions  1. Time 2. Space (2d or 3d) 3. Energy or mass (literal) 4. Bits 5. Money  Random mul...
644309511591735296,644309511591735296,Thu Sep 17 00:38:52 +0000 2015,6,24,9,0,0,0,Science is being commoditized. Industrialized discovery &gt; novel insight. That's why "science the shit out of this"...
1507030875061448707,1507030875061448707,Thu Mar 24 16:25:34 +0000 2022,4,63,3,0,0,0,The pandemic has pretty much entirely killed my appetite for non-essential international travel  🤔
1506864748826046473,1506864748826046473,Thu Mar 24 05:25:26 +0000 2022,13,121,7,0,0,0,Pictures of bombed out cities make you realize the extent to which the bones of the built environment are reinforced ...
641842141682077696,641842141682077696,Thu Sep 10 05:14:26 +0000 2015,4,1,0,1,1,0,@sarahdoingthing @GabrielDuquette I think what you're missing is that nobody has time to become expert enough to enjo...
641835558046711808,641835558046711808,Thu Sep 10 04:48:16 +0000 2015,4,4,0,1,1,0,@GabrielDuquette @sarahdoingthing That was directed at Sarah. You are clearly the victim here.
640572019357052928,640572019357052928,Sun Sep 06 17:07:25 +0000 2015,4,10,7,0,0,0,I still don't agree that information overload IS a "problem"  but it is  this by @dougald is the steelman formulation...
1506825472012816385,1506825472012816385,Thu Mar 24 02:49:22 +0000 2022,6,14,2,0,0,0,Kinda glad to see things head this way. Never really liked ISAs. Thread misses an important separation-of-interests i...
1586810281732100096,1586810281732100096,Sun Oct 30 20:00:27 +0000 2022,4,13,4,0,0,0,Poll: If you have living grandparents or parents above 70  who is actually better at digital device use?
1506779903689052163,1506779903689052163,Wed Mar 23 23:48:18 +0000 2022,5,51,2,0,0,0,Thinking about "the courage to be disliked" (title of an okay book on adlerian psychology)  strikes me that it doesn'...
1506768775756099590,1506768775756099590,Wed Mar 23 23:04:05 +0000 2022,5,20,1,0,0,0,Kinda interesting that "care" is an ambivalent word.   To have a care (noun) is to have burdens and the opposite is b...
1506727223595716611,1506727223595716611,Wed Mar 23 20:18:58 +0000 2022,17,50,8,0,0,0,Weird how when I model risks in the world  I'm like zombies  asteroids  pandemics  climate apocalypse  grimdark only ...
636638535664046081,636638535664046081,Wed Aug 26 20:37:09 +0000 2015,7,10,2,0,0,0,1/ Yusuf Mehdi of Microsoft wins award for most convoluted tweetstorm style ever: "n: &lt;text&gt; n/n_max" https://t...
636617737326858240,636617737326858240,Wed Aug 26 19:14:31 +0000 2015,6,34,7,0,0,0,Why do people think there are just 2 roles in the new economy (investor or entrepreneur)? There's at least a 100 role...
631614008223621120,631614008223621120,Wed Aug 12 23:51:29 +0000 2015,17,16,4,0,0,0,1/ For better or worse  I'm getting interested in climate change.
630535472259817472,630535472259817472,Mon Aug 10 00:25:46 +0000 2015,8,5,5,0,0,0,Climate change does seem to be here. Good Rolling Stone long read. ht @hewhocutsdown http://t.co/78qJiPsLl8
630406537807147008,630406537807147008,Sun Aug 09 15:53:25 +0000 2015,12,16,5,0,0,0,1/ Most people can _only_ learn social behaviors by imitating role models. Social systems are in fact built around th...
1506022692876476419,1506022692876476419,Mon Mar 21 21:39:25 +0000 2022,10,360,40,0,0,0,Everyone wants to discover and invest in the "smartest" and "most driven" people 👀  I instinctively want to avoid any...
629057934048165888,629057934048165888,Wed Aug 05 22:34:33 +0000 2015,4,2,0,1,1,0,@MuseZack @pmarca Depends on complexity of comic-book source. Guardians of Galaxy fit simple formula  but also made m...
1505798800052432897,1505798800052432897,Mon Mar 21 06:49:44 +0000 2022,6,25,3,0,0,0,If Syria was a preview  settle in. That started in 2011 and still hasn’t sorted itself out. Ukraine might take less t...
1505616931851694081,1505616931851694081,Sun Mar 20 18:47:04 +0000 2022,6,15,0,0,0,0,Americans dipthongize repeated vowels in foreign words even they aren’t 🤔  Like beer is beeyur but kheer (Hindi for m...
626415813830971392,626415813830971392,Wed Jul 29 15:35:42 +0000 2015,10,11,3,0,0,0,1/ I've written one book from scratch  one from an email list archive  one from a blog series. Making a book is alway...
626160151372935168,626160151372935168,Tue Jul 28 22:39:48 +0000 2015,10,126,61,0,0,0,1/ Today I am launching a new site in the @ribbonfarm family: http://t.co/68hIay5W8x
1505570283482099715,1505570283482099715,Sun Mar 20 15:41:42 +0000 2022,5,29,6,0,0,0,Thread on undomiciled companies on the blockchain https://t.co/u25GCWCb2u
623213955553456128,623213955553456128,Mon Jul 20 19:32:40 +0000 2015,4,1,1,1,1,0,@wargfranklin Aside: your WHOLE argument rests on the idea that AI can "separate" "humans" from "capitalism."
1504916097945923584,1504916097945923584,Fri Mar 18 20:22:12 +0000 2022,13,31,5,0,0,0,Decided my next lab capability upgrade is going to be spectroscopy. Suggestions for cheap gear? Looking for optical a...
623155151688208384,623155151688208384,Mon Jul 20 15:39:00 +0000 2015,4,3,0,1,1,0,@kimmaicutler @susie_c Engineer's defn: shared parts of tech systems invisible to users. Political definition: easy j...
622865843639164928,622865843639164928,Sun Jul 19 20:29:24 +0000 2015,10,7,1,0,0,0,1/ Consulting favors inefficiency for high-leverage work. Hourly rates are constrained by silly benchmarks that signa...
622453917394153472,622453917394153472,Sat Jul 18 17:12:33 +0000 2015,4,1,0,1,1,0,@smc90 @pmarca Upside of a dedicated p2p p-book network isn't worth it. Wait for e-books or for Uber to offer generic...
622236392383344640,622236392383344640,Sat Jul 18 02:48:11 +0000 2015,4,2,0,0,0,0,As a kid  I used to attend wekend art school run by the Bengali bureaucrats of the local Tagore society. Kinda killed...
622148225437306880,622148225437306880,Fri Jul 17 20:57:50 +0000 2015,5,0,0,1,1,0,@NicholasPell @AuerbachKeller @wargfranklin military sciences come to mind... I'm in a couple of such groups. Almost ...
1505230050366418945,1505230050366418945,Sat Mar 19 17:09:44 +0000 2022,8,21,1,0,0,0,opinionated design doesn't scale past a point  🤔
1504896745079074817,1504896745079074817,Fri Mar 18 19:05:18 +0000 2022,4,25,2,0,0,0,Web1 : GTD :: Web2 : BASB :: Web3 : ??
618569803347812352,618569803347812352,Tue Jul 07 23:58:28 +0000 2015,4,2,0,1,1,0,@sarahdoingthing @KevinSimler @drethelin @ckhonson that's zero-sum bs and you know it :) All learning to count != all...
617439243695202304,617439243695202304,Sat Jul 04 21:06:01 +0000 2015,7,7,5,0,0,0,Revealing look at dynamics of netflix-for-books models. Scribd pulls romance genre because people read oto much. http...
1504893725675180037,1504893725675180037,Fri Mar 18 18:53:18 +0000 2022,5,50,1,0,0,0,Somebody could launch a killer newsletter based simply on a mostly automated roundup of notable activity in Web3 disc...
1504687434642063360,1504687434642063360,Fri Mar 18 05:13:34 +0000 2022,4,33,3,0,0,0,Every time you see a large group mad about something and you poke a bit it turns out their shattered illusion was abo...
1504667503867273218,1504667503867273218,Fri Mar 18 03:54:22 +0000 2022,4,128,6,0,0,0,So do people who get repeatedly disillusioned ever stop to think about how they have a thing for illusions? 🤔
617046681524260864,617046681524260864,Fri Jul 03 19:06:07 +0000 2015,14,3,1,0,0,0,1/ Proposition: surge pricing during emergencies is bad because generally hazardous conditions create more risk for t...
615662056402997248,615662056402997248,Mon Jun 29 23:24:07 +0000 2015,4,9,1,0,0,0,1/ The function of strategy is to reverse the paradox of choice. You have to increase optionality while making the ac...
1504281779410137088,1504281779410137088,Thu Mar 17 02:21:39 +0000 2022,11,34,2,0,0,0,Human hair width: 70 microns  JWST observing band: 0.6 to 28 microns  ~0.1-0.5 hair width (2-10 waves/hair)  Visible ...
614160108327686144,614160108327686144,Thu Jun 25 19:55:55 +0000 2015,6,2,0,0,0,0,1/ Greece is an aging country with a population of ~11 million and a GDP of ~242 billion. SV: 7 million  535B.
613455870316285952,613455870316285952,Tue Jun 23 21:17:31 +0000 2015,13,5,4,0,0,0,1/ Idiots ranting over Amazon's KU paid-by-pages read w/o realizing it's a) opt-in b) does not affect bought units c)...
611328452881285121,611328452881285121,Thu Jun 18 00:23:55 +0000 2015,6,1,0,1,1,0,@sarahdoingthing Several extended days of long f2f discussions with my own secret gang of Jungian-nerd-out crab types :)
611178422035808257,611178422035808257,Wed Jun 17 14:27:45 +0000 2015,12,5,2,0,0,0,1/ The Tbilisi disaster reminds me of my deep ambivalence about zoos. Half the animals are dead: drowned or killed. h...
1504168555838726145,1504168555838726145,Wed Mar 16 18:51:44 +0000 2022,14,72,6,0,0,0,We need a puffed man theory more than we need a great man theory 🤔  People who are possibly impressive at one scale  ...
610849644357095424,610849644357095424,Tue Jun 16 16:41:18 +0000 2015,5,1,1,1,1,0,@swardley @mastermark Simon  if you haven't  you might want to review Boyd's patterns of conflict briefing. Audio is ...
610670477355417600,610670477355417600,Tue Jun 16 04:49:22 +0000 2015,5,23,9,0,0,0,Challenge: make up a tweet-sized political ideology. Eg  "Mobilitarianism: open borders  rent&gt;own  free travel for...
610460449071497216,610460449071497216,Mon Jun 15 14:54:47 +0000 2015,7,2,0,1,1,0,@sarahdoingthing Hey  no fair sneak tweeting a parting shot after I said goodnight!
1504158570526363651,1504158570526363651,Wed Mar 16 18:12:03 +0000 2022,4,5,0,1,1,0,@sadmoonanalog If those friendships actually worked they way you seem to think  you'd have your life a lot more figur...
1503958713798856706,1503958713798856706,Wed Mar 16 04:57:54 +0000 2022,6,43,0,0,0,0,I can suspend belief enough to enjoy time travel  hyperspatial travel  and parallel universe travel  but not upload/d...
609403778538672129,609403778538672129,Fri Jun 12 16:55:57 +0000 2015,5,1,0,1,1,0,@simulacrumbs It's a stronger statement than that. There is an "equipment swap" fallacy at work ("I'd win even if we ...
1503913703401435139,1503913703401435139,Wed Mar 16 01:59:02 +0000 2022,13,55,4,0,0,0,Thinking you can do outbound marketing without a reach asset is a bit like thinking you can go from wireframes to pro...
607251586633461760,607251586633461760,Sat Jun 06 18:23:55 +0000 2015,15,6,3,0,0,0,1/ Historically  though statistics started in gambling  it has been driven by the risk-management motive  not the luc...
607211213592756225,607211213592756225,Sat Jun 06 15:43:29 +0000 2015,5,5,1,0,0,0,When accepting a coffee-meeting  what signs indicate to you that things are going to go nowhere? My #1: person is mid...
606927713845280768,606927713845280768,Fri Jun 05 20:56:57 +0000 2015,8,7,2,0,0,0,1/ If you separate creators and managers of a class of risks  you're reinforcing and freezing a low-trust situation i...
606124307572359169,606124307572359169,Wed Jun 03 15:44:30 +0000 2015,12,6,1,0,0,0,1/ Everyone talks of "mobile-first strategy" but it's kinda unclear wtf that means unless you're obviously a mobility...
605756949968228352,605756949968228352,Tue Jun 02 15:24:45 +0000 2015,4,1,0,1,1,0,@justinpickard I think it's governance by/for/of aspies. You can't legibilize people/relationships like you can workf...
605070227135713281,605070227135713281,Sun May 31 17:55:58 +0000 2015,12,8,3,0,0,0,1/ Running a blog today is an example of the "unreasonable effectiveness of optimization" as @keithmadams of Facebook...
604673411797782528,604673411797782528,Sat May 30 15:39:10 +0000 2015,4,2,0,1,1,0,@wheatpond @asilentsky Since its 2015  not 1933: a couple of small terror bombings  minor islands of "purity"-focused...
1503760721410203655,1503760721410203655,Tue Mar 15 15:51:09 +0000 2022,13,125,8,0,0,0,Automation = lowers the intelligence needed to do things (eg calculator)  Leverage = lowers the force needed to do th...
1503545582706520065,1503545582706520065,Tue Mar 15 01:36:16 +0000 2022,4,147,7,0,0,0,What is the hungriest  highest-energy scene you’re aware of right now? Where people are the most dissatisfied  somewh...
1503448238073937922,1503448238073937922,Mon Mar 14 19:09:27 +0000 2022,18,51,7,0,0,0,I think I finally figured out what seems misconfigured about the “vibes” discourse. To use Pitrim Sorokin’s  terminol...
597793730721099776,597793730721099776,Mon May 11 16:01:46 +0000 2015,8,15,4,0,0,0,1/ Tom Wolfe bio of Noyce http://t.co/DYHWIfwLhF  is worth re-reading alongside Tad Friend bio of @pmarca http://t.co...
1503426061664587777,1503426061664587777,Mon Mar 14 17:41:20 +0000 2022,6,43,3,0,0,0,LinkedIn is like an amusement park for resumes. If resumes were alive  they'd go to LinkedIn for vacations to meet an...
596343681994526720,596343681994526720,Thu May 07 15:59:47 +0000 2015,11,10,6,0,0,0,1/ First we jump at "robots eating jobs" out of unfounded fears. Now we dismiss it eagerly with structurally irreleva...
587740077293498368,587740077293498368,Mon Apr 13 22:12:08 +0000 2015,4,1,0,1,1,0,@GabrielDuquette Curiously my teacher making drumming hard the wrong way is what made me quit tabla as too "technical...
1586518327853084672,1586518327853084672,Sun Oct 30 00:40:20 +0000 2022,5,46,3,0,0,0,I suspect no major decisions will happen after either   A “diverse” council is most likely to simply grok the status ...
1503096473772167171,1503096473772167171,Sun Mar 13 19:51:40 +0000 2022,18,201,14,0,0,0,This Russia thing is going to be a decade-long mess at this rate. A second-order collapse echoing the 90s. 😬  In the ...
583141610294120448,583141610294120448,Wed Apr 01 05:39:28 +0000 2015,4,12,4,0,0,0,Hypothesis: white flight from broadcast/cable to on-demand  and minorityization of former  perfectly mirrors correspo...
1502889091267907585,1502889091267907585,Sun Mar 13 06:07:36 +0000 2022,13,106,13,0,0,0,My reaction to LinkedIn comments on my stuff https://t.co/O6eYIIuykV
575110080493805568,575110080493805568,Tue Mar 10 01:45:02 +0000 2015,4,4,2,0,0,0,Any useful takes out yet on GigaOm financial troubles? I am expecting a TC-post-AOL type reboot.
1502837008313380864,1502837008313380864,Sun Mar 13 02:40:38 +0000 2022,8,44,2,0,0,0,Looked at a map of Eastern Europe. My geographic literacy of it is comparable to my geographic literacy of Africa. Ou...
572870503775395840,572870503775395840,Tue Mar 03 21:25:46 +0000 2015,5,9,3,0,0,0,I almost tweeted this last night  but @sama putting AI on a list of failed predictions seems not-even-wrong to me. ht...
572813281833840641,572813281833840641,Tue Mar 03 17:38:23 +0000 2015,20,18,7,0,0,0,1/ Big Ag overproduced subsidized grain  drove creation of "food pyramid" to create demand. This led to obesity  fuck...
572639294294122496,572639294294122496,Tue Mar 03 06:07:01 +0000 2015,5,5,0,0,0,0,Asimov was too abstract. We need more concrete AI safety laws.
571855613933690880,571855613933690880,Sun Mar 01 02:12:57 +0000 2015,5,11,3,0,0,0,People who are responding to my last few tweets with "you can google facts  not remember phone numbers" -- that's jus...
569629179546726400,569629179546726400,Sun Feb 22 22:45:54 +0000 2015,4,1,0,1,1,0,@GabrielDuquette @thesublemon Your brain problem of losing thread/fracturing easily :)
569548549463019520,569548549463019520,Sun Feb 22 17:25:30 +0000 2015,14,5,5,0,0,0,1/ Darwinian competition is almost the exact opposite of competition as conventionally understood through sports meta...
567016316578435074,567016316578435074,Sun Feb 15 17:43:19 +0000 2015,15,9,3,0,0,0,1/ An odd consequence of "I am not a billionaire...yet" mentality of US is that openly marketing to people wealthier ...
566380269314134016,566380269314134016,Fri Feb 13 23:35:53 +0000 2015,11,25,12,0,0,0,1/ Client of mine has a theory that all orgs have phantom heads: they act like long-gone founders are still there. Th...
1586426015894511616,1586426015894511616,Sat Oct 29 18:33:31 +0000 2022,5,47,5,0,0,0,We need a term for the phase of a technology's evolution that comes right after proof of concept  but should not/cann...
1500573081173053440,1500573081173053440,Sun Mar 06 20:44:36 +0000 2022,8,47,2,0,0,0,There's 2 ways to interpret this xkcd joke  which do you prefer?  a) Prior probability of the sun having gone nova as...
564831307717292032,564831307717292032,Mon Feb 09 17:00:52 +0000 2015,4,9,2,0,0,0,1/ This great @nytimes series on high-end Manhattan real estate should be called "the banality of extreme wealth." ht...
563853091796049923,563853091796049923,Sat Feb 07 00:13:47 +0000 2015,11,3,1,0,0,0,1/ Seems like there's an obvious "right answer" to how to structure digital content for sale online  but nobody has a...
563383909233094657,563383909233094657,Thu Feb 05 17:09:25 +0000 2015,13,6,4,0,0,0,1/ Leftist economics is like creationism. Rightist (in the sense of fascist-corporatist) is like Lamarckianism.
1500323954979868672,1500323954979868672,Sun Mar 06 04:14:40 +0000 2022,5,200,13,0,0,0,CNN war coverage is all human interest tearjerker schmaltz about mothers and sick children and brave resistance. BBC ...
561643696165109760,561643696165109760,Sat Jan 31 21:54:26 +0000 2015,8,6,3,0,0,0,Indie (1-person) consultants seem to head towards one of two stable asymptotes: presenters and executive coaches.
1464703964276920326,1464703964276920326,Sat Nov 27 21:13:32 +0000 2021,8,46,1,0,0,0,Jeez finally took a few minutes to take a look  and this praxis thing is like the exact opposite of my kind of scene....
559810543616135171,559810543616135171,Mon Jan 26 20:30:09 +0000 2015,23,3,7,0,0,0,1/ Let's talk about a deceptively simple-seeming concept: to bear witness.
559047588347772928,559047588347772928,Sat Jan 24 17:58:26 +0000 2015,15,5,4,0,0,0,1/ Thought: when s/w  robots eat bullshit jobs  to the extent that they're done by people with alt support  new jobs ...
